ticker,as_of,period_type,metric,ref_period,value
FTNT,2026-08-15,estimate,revEstAvg,FQ2026-12-31,2160236670.0
FTNT,2026-08-15,estimate,revEstLow,FQ2026-12-31,2116000000.0
FTNT,2026-08-15,estimate,revEstHigh,FQ2026-12-31,2302000000.0
FTNT,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,36.0
FTNT,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.134
FTNT,2026-08-15,estimate,revEstAvg,FY2026-12-31,8119113280.0
FTNT,2026-08-15,estimate,revEstLow,FY2026-12-31,8059078000.0
FTNT,2026-08-15,estimate,revEstHigh,FY2026-12-31,8319000000.0
FTNT,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,39.0
FTNT,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.19409999
FTNT,2026-08-15,estimate,revEstAvg,FY2027-12-31,9009378200.0
FTNT,2026-08-15,estimate,revEstLow,FY2027-12-31,8415360000.0
FTNT,2026-08-15,estimate,revEstHigh,FY2027-12-31,9698000000.0
FTNT,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,43.0
FTNT,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.1097
FTNT,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,1.0
FTNT,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,2.0
FTNT,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,0.0
FTNT,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,0.0
FTNT,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,1.0
FTNT,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,1.0
FTNT,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
FTNT,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,0.0
FTNT,2026-08-15,estimate,epsRevUp7,FY2026-12-31,1.0
FTNT,2026-08-15,estimate,epsRevUp30,FY2026-12-31,2.0
FTNT,2026-08-15,estimate,epsRevDown7,FY2026-12-31,0.0
FTNT,2026-08-15,estimate,epsRevDown30,FY2026-12-31,0.0
FTNT,2026-08-15,estimate,epsRevUp7,FY2027-12-31,3.0
FTNT,2026-08-15,estimate,epsRevUp30,FY2027-12-31,3.0
FTNT,2026-08-15,estimate,epsRevDown7,FY2027-12-31,0.0
FTNT,2026-08-15,estimate,epsRevDown30,FY2027-12-31,0.0
DDOG,2026-08-15,estimate,epsEst,FQ2026-09-30,0.63864
DDOG,2026-08-08,estimate,epsEst,FQ2026-09-30,0.60992
DDOG,2026-07-16,estimate,epsEst,FQ2026-09-30,0.60966
DDOG,2026-06-16,estimate,epsEst,FQ2026-09-30,0.60913
DDOG,2026-05-17,estimate,epsEst,FQ2026-09-30,0.60912
DDOG,2026-08-15,estimate,epsEst,FQ2026-12-31,0.63785
DDOG,2026-08-08,estimate,epsEst,FQ2026-12-31,0.62741
DDOG,2026-07-16,estimate,epsEst,FQ2026-12-31,0.62715
DDOG,2026-06-16,estimate,epsEst,FQ2026-12-31,0.62662
DDOG,2026-05-17,estimate,epsEst,FQ2026-12-31,0.62687
DDOG,2026-08-15,estimate,epsEst,FY2026-12-31,2.54128
DDOG,2026-08-08,estimate,epsEst,FY2026-12-31,2.42341
DDOG,2026-07-16,estimate,epsEst,FY2026-12-31,2.4223
DDOG,2026-06-16,estimate,epsEst,FY2026-12-31,2.42099
DDOG,2026-05-17,estimate,epsEst,FY2026-12-31,2.42156
DDOG,2026-08-15,estimate,epsEst,FY2027-12-31,2.96555
DDOG,2026-08-08,estimate,epsEst,FY2027-12-31,2.88473
DDOG,2026-07-16,estimate,epsEst,FY2027-12-31,2.87951
DDOG,2026-06-16,estimate,epsEst,FY2027-12-31,2.84784
DDOG,2026-05-17,estimate,epsEst,FY2027-12-31,2.84517
DDOG,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.63864
DDOG,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.59859
DDOG,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,0.68
DDOG,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,39.0
DDOG,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.1612
DDOG,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.63785
DDOG,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.59
DDOG,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,0.66
DDOG,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,37.0
DDOG,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.081099994
DDOG,2026-08-15,estimate,epsEstAvg,FY2026-12-31,2.54128
DDOG,2026-08-15,estimate,epsEstLow,FY2026-12-31,2.48456
DDOG,2026-08-15,estimate,epsEstHigh,FY2026-12-31,3.13
DDOG,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,42.0
DDOG,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.23959999
DDOG,2026-08-15,estimate,epsEstAvg,FY2027-12-31,2.96555
DDOG,2026-08-15,estimate,epsEstLow,FY2027-12-31,2.66
DDOG,2026-08-15,estimate,epsEstHigh,FY2027-12-31,4.16
DDOG,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,46.0
DDOG,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.16700001
DDOG,2026-08-15,estimate,revEstAvg,FQ2026-09-30,1144468430.0
DDOG,2026-08-15,estimate,revEstLow,FQ2026-09-30,1139495000.0
DDOG,2026-08-15,estimate,revEstHigh,FQ2026-09-30,1191200600.0
DDOG,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,36.0
DDOG,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.2922
DDOG,2026-08-15,estimate,revEstAvg,FQ2026-12-31,1199449740.0
DDOG,2026-08-15,estimate,revEstLow,FQ2026-12-31,1187120000.0
DDOG,2026-08-15,estimate,revEstHigh,FQ2026-12-31,1279662950.0
DDOG,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,35.0
DDOG,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.2583
DDOG,2026-08-15,estimate,revEstAvg,FY2026-12-31,4472166630.0
DDOG,2026-08-15,estimate,revEstLow,FY2026-12-31,4455000000.0
DDOG,2026-08-15,estimate,revEstHigh,FY2026-12-31,4598743540.0
DDOG,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,42.0
DDOG,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.3049
DDOG,2026-08-15,estimate,revEstAvg,FY2027-12-31,5465858450.0
DDOG,2026-08-15,estimate,revEstLow,FY2027-12-31,5195400000.0
DDOG,2026-08-15,estimate,revEstHigh,FY2027-12-31,5896264000.0
DDOG,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,45.0
DDOG,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.22219999
DDOG,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,1.0
DDOG,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,1.0
DDOG,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,0.0
DDOG,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,0.0
DDOG,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,1.0
DDOG,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,2.0
DDOG,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,0.0
DDOG,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,0.0
DDOG,2026-08-15,estimate,epsRevUp7,FY2026-12-31,1.0
DDOG,2026-08-15,estimate,epsRevUp30,FY2026-12-31,2.0
DDOG,2026-08-15,estimate,epsRevDown7,FY2026-12-31,0.0
DDOG,2026-08-15,estimate,epsRevDown30,FY2026-12-31,0.0
DDOG,2026-08-15,estimate,epsRevUp7,FY2027-12-31,2.0
DDOG,2026-08-15,estimate,epsRevUp30,FY2027-12-31,4.0
DDOG,2026-08-15,estimate,epsRevDown7,FY2027-12-31,0.0
DDOG,2026-08-15,estimate,epsRevDown30,FY2027-12-31,0.0
SNOW,2026-08-15,estimate,epsEst,FQ2026-07-31,0.44704
SNOW,2026-08-08,estimate,epsEst,FQ2026-07-31,0.44704
SNOW,2026-07-16,estimate,epsEst,FQ2026-07-31,0.44658
SNOW,2026-06-16,estimate,epsEst,FQ2026-07-31,0.44658
SNOW,2026-05-17,estimate,epsEst,FQ2026-07-31,0.41991
SNOW,2026-08-15,estimate,epsEst,FQ2026-10-31,0.5157
SNOW,2026-08-08,estimate,epsEst,FQ2026-10-31,0.5157
SNOW,2026-07-16,estimate,epsEst,FQ2026-10-31,0.51499
SNOW,2026-06-16,estimate,epsEst,FQ2026-10-31,0.51499
SNOW,2026-05-17,estimate,epsEst,FQ2026-10-31,0.49049
SNOW,2026-08-15,estimate,epsEst,FY2027-01-31,1.93559
SNOW,2026-08-08,estimate,epsEst,FY2027-01-31,1.93559
SNOW,2026-07-16,estimate,epsEst,FY2027-01-31,1.9315
SNOW,2026-06-16,estimate,epsEst,FY2027-01-31,1.93089
SNOW,2026-05-17,estimate,epsEst,FY2027-01-31,1.79441
SNOW,2026-08-15,estimate,epsEst,FY2028-01-31,2.69885
SNOW,2026-08-08,estimate,epsEst,FY2028-01-31,2.69885
SNOW,2026-07-16,estimate,epsEst,FY2028-01-31,2.68665
SNOW,2026-06-16,estimate,epsEst,FY2028-01-31,2.68405
SNOW,2026-05-17,estimate,epsEst,FY2028-01-31,2.42372
SNOW,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,0.44704
SNOW,2026-08-15,estimate,epsEstLow,FQ2026-07-31,0.41
SNOW,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,0.54
SNOW,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,43.0
SNOW,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,0.2773
SNOW,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,0.5157
SNOW,2026-08-15,estimate,epsEstLow,FQ2026-10-31,0.45
SNOW,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,0.65
SNOW,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,42.0
SNOW,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.4734
SNOW,2026-08-15,estimate,epsEstAvg,FY2027-01-31,1.93559
SNOW,2026-08-15,estimate,epsEstLow,FY2027-01-31,1.81
SNOW,2026-08-15,estimate,epsEstHigh,FY2027-01-31,2.28
SNOW,2026-08-15,estimate,epsEstAnalysts,FY2027-01-31,49.0
SNOW,2026-08-15,estimate,epsEstGrowth,FY2027-01-31,0.5485
SNOW,2026-08-15,estimate,epsEstAvg,FY2028-01-31,2.69885
SNOW,2026-08-15,estimate,epsEstLow,FY2028-01-31,2.09491
SNOW,2026-08-15,estimate,epsEstHigh,FY2028-01-31,3.43
SNOW,2026-08-15,estimate,epsEstAnalysts,FY2028-01-31,50.0
SNOW,2026-08-15,estimate,epsEstGrowth,FY2028-01-31,0.3943
SNOW,2026-08-15,estimate,revEstAvg,FQ2026-07-31,1480681570.0
SNOW,2026-08-15,estimate,revEstLow,FQ2026-07-31,1417200000.0
SNOW,2026-08-15,estimate,revEstHigh,FQ2026-07-31,1525068530.0
SNOW,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,40.0
SNOW,2026-08-15,estimate,revEstGrowth,FQ2026-07-31,0.2932
SNOW,2026-08-15,estimate,revEstAvg,FQ2026-10-31,1567623060.0
SNOW,2026-08-15,estimate,revEstLow,FQ2026-10-31,1505200000.0
SNOW,2026-08-15,estimate,revEstHigh,FQ2026-10-31,1623000000.0
SNOW,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,40.0
SNOW,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.2924
SNOW,2026-08-15,estimate,revEstAvg,FY2027-01-31,6084080800.0
SNOW,2026-08-15,estimate,revEstLow,FY2027-01-31,5846100000.0
SNOW,2026-08-15,estimate,revEstHigh,FY2027-01-31,6228000000.0
SNOW,2026-08-15,estimate,revEstAnalysts,FY2027-01-31,49.0
SNOW,2026-08-15,estimate,revEstGrowth,FY2027-01-31,0.2989
SNOW,2026-08-15,estimate,revEstAvg,FY2028-01-31,7648531310.0
SNOW,2026-08-15,estimate,revEstLow,FY2028-01-31,7198953980.0
SNOW,2026-08-15,estimate,revEstHigh,FY2028-01-31,8103000000.0
SNOW,2026-08-15,estimate,revEstAnalysts,FY2028-01-31,49.0
SNOW,2026-08-15,estimate,revEstGrowth,FY2028-01-31,0.2571
SNOW,2026-08-15,estimate,epsRevUp7,FQ2026-07-31,3.0
SNOW,2026-08-15,estimate,epsRevUp30,FQ2026-07-31,31.0
SNOW,2026-08-15,estimate,epsRevDown7,FQ2026-07-31,0.0
SNOW,2026-08-15,estimate,epsRevDown30,FQ2026-07-31,5.0
SNOW,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,4.0
SNOW,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,34.0
SNOW,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,0.0
SNOW,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,4.0
SNOW,2026-08-15,estimate,epsRevUp7,FY2027-01-31,1.0
SNOW,2026-08-15,estimate,epsRevUp30,FY2027-01-31,45.0
SNOW,2026-08-15,estimate,epsRevDown7,FY2027-01-31,0.0
SNOW,2026-08-15,estimate,epsRevDown30,FY2027-01-31,1.0
SNOW,2026-08-15,estimate,epsRevUp7,FY2028-01-31,1.0
SNOW,2026-08-15,estimate,epsRevUp30,FY2028-01-31,44.0
SNOW,2026-08-15,estimate,epsRevDown7,FY2028-01-31,0.0
SNOW,2026-08-15,estimate,epsRevDown30,FY2028-01-31,1.0
MDB,2026-08-15,estimate,epsEst,FQ2026-07-31,1.61073
MDB,2026-08-08,estimate,epsEst,FQ2026-07-31,1.61073
MDB,2026-07-16,estimate,epsEst,FQ2026-07-31,1.61073
MDB,2026-06-16,estimate,epsEst,FQ2026-07-31,1.61073
MDB,2026-05-17,estimate,epsEst,FQ2026-07-31,1.27889
MDB,2026-08-15,estimate,epsEst,FQ2026-10-31,1.50831
MDB,2026-08-08,estimate,epsEst,FQ2026-10-31,1.50831
MDB,2026-07-16,estimate,epsEst,FQ2026-10-31,1.50831
MDB,2026-06-16,estimate,epsEst,FQ2026-10-31,1.50831
MDB,2026-05-17,estimate,epsEst,FQ2026-10-31,1.56336
MDB,2026-08-15,estimate,epsEst,FY2027-01-31,6.13317
MDB,2026-08-08,estimate,epsEst,FY2027-01-31,6.13317
MDB,2026-07-16,estimate,epsEst,FY2027-01-31,6.13317
MDB,2026-06-16,estimate,epsEst,FY2027-01-31,6.13317
MDB,2026-05-17,estimate,epsEst,FY2027-01-31,5.83835
MDB,2026-08-15,estimate,epsEst,FY2028-01-31,7.33829
MDB,2026-08-08,estimate,epsEst,FY2028-01-31,7.33829
MDB,2026-07-16,estimate,epsEst,FY2028-01-31,7.33829
MDB,2026-06-16,estimate,epsEst,FY2028-01-31,7.33829
MDB,2026-05-17,estimate,epsEst,FY2028-01-31,7.07812
MDB,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,1.61073
MDB,2026-08-15,estimate,epsEstLow,FQ2026-07-31,1.54
MDB,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,1.77566
MDB,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,36.0
MDB,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,0.6107
MDB,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,1.50831
MDB,2026-08-15,estimate,epsEstLow,FQ2026-10-31,1.32
MDB,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,1.73399
MDB,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,35.0
MDB,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.1427
MDB,2026-08-15,estimate,epsEstAvg,FY2027-01-31,6.13317
MDB,2026-08-15,estimate,epsEstLow,FY2027-01-31,5.95
MDB,2026-08-15,estimate,epsEstHigh,FY2027-01-31,6.8443
MDB,2026-08-15,estimate,epsEstAnalysts,FY2027-01-31,37.0
MDB,2026-08-15,estimate,epsEstGrowth,FY2027-01-31,0.234
MDB,2026-08-15,estimate,epsEstAvg,FY2028-01-31,7.33829
MDB,2026-08-15,estimate,epsEstLow,FY2028-01-31,6.84
MDB,2026-08-15,estimate,epsEstHigh,FY2028-01-31,8.7885
MDB,2026-08-15,estimate,epsEstAnalysts,FY2028-01-31,38.0
MDB,2026-08-15,estimate,epsEstGrowth,FY2028-01-31,0.1965
MDB,2026-08-15,estimate,revEstAvg,FQ2026-07-31,734495570.0
MDB,2026-08-15,estimate,revEstLow,FQ2026-07-31,730000000.0
MDB,2026-08-15,estimate,revEstHigh,FQ2026-07-31,754803810.0
MDB,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,33.0
MDB,2026-08-15,estimate,revEstGrowth,FQ2026-07-31,0.24200001
MDB,2026-08-15,estimate,revEstAvg,FQ2026-10-31,744526570.0
MDB,2026-08-15,estimate,revEstLow,FQ2026-10-31,723700000.0
MDB,2026-08-15,estimate,revEstHigh,FQ2026-10-31,780706490.0
MDB,2026-08-15,estimate,revEstAnalysts,FQ2026-10-31,32.0
MDB,2026-08-15,estimate,revEstGrowth,FQ2026-10-31,0.185
MDB,2026-08-15,estimate,revEstAvg,FY2027-01-31,2961292230.0
MDB,2026-08-15,estimate,revEstLow,FY2027-01-31,2939910000.0
MDB,2026-08-15,estimate,revEstHigh,FY2027-01-31,3061700000.0
MDB,2026-08-15,estimate,revEstAnalysts,FY2027-01-31,35.0
MDB,2026-08-15,estimate,revEstGrowth,FY2027-01-31,0.2019
MDB,2026-08-15,estimate,revEstAvg,FY2028-01-31,3483761080.0
MDB,2026-08-15,estimate,revEstLow,FY2028-01-31,3390000000.0
MDB,2026-08-15,estimate,revEstHigh,FY2028-01-31,3738463690.0
MDB,2026-08-15,estimate,revEstAnalysts,FY2028-01-31,36.0
MDB,2026-08-15,estimate,revEstGrowth,FY2028-01-31,0.17639999
MDB,2026-08-15,estimate,epsRevUp7,FQ2026-07-31,34.0
MDB,2026-08-15,estimate,epsRevUp30,FQ2026-07-31,34.0
MDB,2026-08-15,estimate,epsRevDown7,FQ2026-07-31,0.0
MDB,2026-08-15,estimate,epsRevDown30,FQ2026-07-31,0.0
MDB,2026-08-15,estimate,epsRevUp7,FQ2026-10-31,4.0
MDB,2026-08-15,estimate,epsRevUp30,FQ2026-10-31,5.0
MDB,2026-08-15,estimate,epsRevDown7,FQ2026-10-31,29.0
MDB,2026-08-15,estimate,epsRevDown30,FQ2026-10-31,28.0
MDB,2026-08-15,estimate,epsRevUp7,FY2027-01-31,33.0
MDB,2026-08-15,estimate,epsRevUp30,FY2027-01-31,34.0
MDB,2026-08-15,estimate,epsRevDown7,FY2027-01-31,0.0
MDB,2026-08-15,estimate,epsRevDown30,FY2027-01-31,0.0
MDB,2026-08-15,estimate,epsRevUp7,FY2028-01-31,34.0
MDB,2026-08-15,estimate,epsRevUp30,FY2028-01-31,34.0
MDB,2026-08-15,estimate,epsRevDown7,FY2028-01-31,3.0
MDB,2026-08-15,estimate,epsRevDown30,FY2028-01-31,3.0
NET,2026-08-15,estimate,epsEst,FQ2026-09-30,0.34274
NET,2026-08-08,estimate,epsEst,FQ2026-09-30,0.32333
NET,2026-07-16,estimate,epsEst,FQ2026-09-30,0.3223
NET,2026-06-16,estimate,epsEst,FQ2026-09-30,0.3223
NET,2026-05-17,estimate,epsEst,FQ2026-09-30,0.32063
NET,2026-08-15,estimate,epsEst,FQ2026-12-31,0.37817
NET,2026-08-08,estimate,epsEst,FQ2026-12-31,0.36025
NET,2026-07-16,estimate,epsEst,FQ2026-12-31,0.36128
NET,2026-06-16,estimate,epsEst,FQ2026-12-31,0.36128
NET,2026-05-17,estimate,epsEst,FQ2026-12-31,0.36091
NET,2026-08-15,estimate,epsEst,FY2026-12-31,1.26262
NET,2026-08-08,estimate,epsEst,FY2026-12-31,1.19964
NET,2026-07-16,estimate,epsEst,FY2026-12-31,1.19994
NET,2026-06-16,estimate,epsEst,FY2026-12-31,1.19755
NET,2026-05-17,estimate,epsEst,FY2026-12-31,1.19281
NET,2026-08-15,estimate,epsEst,FY2027-12-31,1.67098
NET,2026-08-08,estimate,epsEst,FY2027-12-31,1.5859
NET,2026-07-16,estimate,epsEst,FY2027-12-31,1.57863
NET,2026-06-16,estimate,epsEst,FY2027-12-31,1.57136
NET,2026-05-17,estimate,epsEst,FY2027-12-31,1.5205
NET,2026-08-15,estimate,epsEstAvg,FQ2026-09-30,0.34274
NET,2026-08-15,estimate,epsEstLow,FQ2026-09-30,0.33541
NET,2026-08-15,estimate,epsEstHigh,FQ2026-09-30,0.37
NET,2026-08-15,estimate,epsEstAnalysts,FQ2026-09-30,29.0
NET,2026-08-15,estimate,epsEstGrowth,FQ2026-09-30,0.2694
NET,2026-08-15,estimate,epsEstAvg,FQ2026-12-31,0.37817
NET,2026-08-15,estimate,epsEstLow,FQ2026-12-31,0.36
NET,2026-08-15,estimate,epsEstHigh,FQ2026-12-31,0.42
NET,2026-08-15,estimate,epsEstAnalysts,FQ2026-12-31,29.0
NET,2026-08-15,estimate,epsEstGrowth,FQ2026-12-31,0.3506
NET,2026-08-15,estimate,epsEstAvg,FY2026-12-31,1.26262
NET,2026-08-15,estimate,epsEstLow,FY2026-12-31,1.25
NET,2026-08-15,estimate,epsEstHigh,FY2026-12-31,1.32
NET,2026-08-15,estimate,epsEstAnalysts,FY2026-12-31,31.0
NET,2026-08-15,estimate,epsEstGrowth,FY2026-12-31,0.3577
NET,2026-08-15,estimate,epsEstAvg,FY2027-12-31,1.67098
NET,2026-08-15,estimate,epsEstLow,FY2027-12-31,1.39
NET,2026-08-15,estimate,epsEstHigh,FY2027-12-31,1.98
NET,2026-08-15,estimate,epsEstAnalysts,FY2027-12-31,33.0
NET,2026-08-15,estimate,epsEstGrowth,FY2027-12-31,0.3234
NET,2026-08-15,estimate,revEstAvg,FQ2026-09-30,738089270.0
NET,2026-08-15,estimate,revEstLow,FQ2026-09-30,736255000.0
NET,2026-08-15,estimate,revEstHigh,FQ2026-09-30,768444000.0
NET,2026-08-15,estimate,revEstAnalysts,FQ2026-09-30,28.0
NET,2026-08-15,estimate,revEstGrowth,FQ2026-09-30,0.3133
NET,2026-08-15,estimate,revEstAvg,FQ2026-12-31,798033680.0
NET,2026-08-15,estimate,revEstLow,FQ2026-12-31,794600000.0
NET,2026-08-15,estimate,revEstHigh,FQ2026-12-31,840201000.0
NET,2026-08-15,estimate,revEstAnalysts,FQ2026-12-31,28.0
NET,2026-08-15,estimate,revEstGrowth,FQ2026-12-31,0.2987
NET,2026-08-15,estimate,revEstAvg,FY2026-12-31,2871586330.0
NET,2026-08-15,estimate,revEstLow,FY2026-12-31,2866100000.0
NET,2026-08-15,estimate,revEstHigh,FY2026-12-31,2944461000.0
NET,2026-08-15,estimate,revEstAnalysts,FY2026-12-31,30.0
NET,2026-08-15,estimate,revEstGrowth,FY2026-12-31,0.32459998
NET,2026-08-15,estimate,revEstAvg,FY2027-12-31,3693691830.0
NET,2026-08-15,estimate,revEstLow,FY2027-12-31,3549500000.0
NET,2026-08-15,estimate,revEstHigh,FY2027-12-31,4037384000.0
NET,2026-08-15,estimate,revEstAnalysts,FY2027-12-31,32.0
NET,2026-08-15,estimate,revEstGrowth,FY2027-12-31,0.2863
NET,2026-08-15,estimate,epsRevUp7,FQ2026-09-30,27.0
NET,2026-08-15,estimate,epsRevUp30,FQ2026-09-30,27.0
NET,2026-08-15,estimate,epsRevDown7,FQ2026-09-30,1.0
NET,2026-08-15,estimate,epsRevDown30,FQ2026-09-30,1.0
NET,2026-08-15,estimate,epsRevUp7,FQ2026-12-31,24.0
NET,2026-08-15,estimate,epsRevUp30,FQ2026-12-31,23.0
NET,2026-08-15,estimate,epsRevDown7,FQ2026-12-31,1.0
NET,2026-08-15,estimate,epsRevDown30,FQ2026-12-31,2.0
NET,2026-08-15,estimate,epsRevUp7,FY2026-12-31,28.0
NET,2026-08-15,estimate,epsRevUp30,FY2026-12-31,28.0
NET,2026-08-15,estimate,epsRevDown7,FY2026-12-31,1.0
NET,2026-08-15,estimate,epsRevDown30,FY2026-12-31,1.0
NET,2026-08-15,estimate,epsRevUp7,FY2027-12-31,27.0
NET,2026-08-15,estimate,epsRevUp30,FY2027-12-31,27.0
NET,2026-08-15,estimate,epsRevDown7,FY2027-12-31,2.0
NET,2026-08-15,estimate,epsRevDown30,FY2027-12-31,2.0
ZS,2026-08-15,estimate,epsEst,FQ2026-07-31,1.09001
ZS,2026-08-08,estimate,epsEst,FQ2026-07-31,1.09001
ZS,2026-07-16,estimate,epsEst,FQ2026-07-31,1.09001
ZS,2026-06-16,estimate,epsEst,FQ2026-07-31,1.09001
ZS,2026-05-17,estimate,epsEst,FQ2026-07-31,1.03469
ZS,2026-08-15,estimate,epsEst,FQ2026-10-31,1.07589
ZS,2026-08-08,estimate,epsEst,FQ2026-10-31,1.07589
ZS,2026-07-16,estimate,epsEst,FQ2026-10-31,1.07589
ZS,2026-06-16,estimate,epsEst,FQ2026-10-31,1.07773
ZS,2026-05-17,estimate,epsEst,FQ2026-10-31,1.06628
ZS,2026-08-15,estimate,epsEst,FY2026-07-31,4.12789
ZS,2026-08-08,estimate,epsEst,FY2026-07-31,4.12789
ZS,2026-07-16,estimate,epsEst,FY2026-07-31,4.12789
ZS,2026-06-16,estimate,epsEst,FY2026-07-31,4.12727
ZS,2026-05-17,estimate,epsEst,FY2026-07-31,4.02118
ZS,2026-08-15,estimate,epsEst,FY2027-07-31,4.59716
ZS,2026-08-08,estimate,epsEst,FY2027-07-31,4.59716
ZS,2026-07-16,estimate,epsEst,FY2027-07-31,4.59716
ZS,2026-06-16,estimate,epsEst,FY2027-07-31,4.5981
ZS,2026-05-17,estimate,epsEst,FY2027-07-31,4.5877
ZS,2026-08-15,estimate,epsEstAvg,FQ2026-07-31,1.09001
ZS,2026-08-15,estimate,epsEstLow,FQ2026-07-31,1.076
ZS,2026-08-15,estimate,epsEstHigh,FQ2026-07-31,1.16
ZS,2026-08-15,estimate,epsEstAnalysts,FQ2026-07-31,42.0
ZS,2026-08-15,estimate,epsEstGrowth,FQ2026-07-31,0.22469999
ZS,2026-08-15,estimate,epsEstAvg,FQ2026-10-31,1.07589
ZS,2026-08-15,estimate,epsEstLow,FQ2026-10-31,0.91
ZS,2026-08-15,estimate,epsEstHigh,FQ2026-10-31,1.16
ZS,2026-08-15,estimate,epsEstAnalysts,FQ2026-10-31,38.0
ZS,2026-08-15,estimate,epsEstGrowth,FQ2026-10-31,0.120699994
ZS,2026-08-15,estimate,epsEstAvg,FY2026-07-31,4.12789
ZS,2026-08-15,estimate,epsEstLow,FY2026-07-31,4.1
ZS,2026-08-15,estimate,epsEstHigh,FY2026-07-31,4.33
ZS,2026-08-15,estimate,epsEstAnalysts,FY2026-07-31,44.0
ZS,2026-08-15,estimate,epsEstGrowth,FY2026-07-31,0.2585
ZS,2026-08-15,estimate,epsEstAvg,FY2027-07-31,4.59716
ZS,2026-08-15,estimate,epsEstLow,FY2027-07-31,3.96
ZS,2026-08-15,estimate,epsEstHigh,FY2027-07-31,5.42
ZS,2026-08-15,estimate,epsEstAnalysts,FY2027-07-31,45.0
ZS,2026-08-15,estimate,epsEstGrowth,FY2027-07-31,0.1137
ZS,2026-08-15,estimate,revEstAvg,FQ2026-07-31,877605040.0
ZS,2026-08-15,estimate,revEstLow,FQ2026-07-31,872228000.0
ZS,2026-08-15,estimate,revEstHigh,FQ2026-07-31,895350000.0
ZS,2026-08-15,estimate,revEstAnalysts,FQ2026-07-31,42.0
