ticker,as_of,insider,position,transaction,shares,value,ownership
LITE,2026-07-15,HERSCHER PENELOPE A,Director,Stock Award(Grant) at price 0.00 per share.,108,0.0,D
LITE,2026-06-02,HARRIS ISAAC HOSOJIRO,Director,Sale at price 1000.08 per share.,1416,1416115.0,D
LITE,2026-05-29,HARRIS ISAAC HOSOJIRO,Director,Sale at price 860.00 per share.,4000,3440000.0,D
LITE,2026-05-29,HARRIS ISAAC HOSOJIRO,Director,Stock Award(Grant) at price 0.00 per share.,952,0.0,D
LITE,2026-05-21,SMALL IAN SEYMOUR,Director,Sale at price 868.07 per share.,4954,4300419.0,D
LITE,2026-05-18,KIM JAE,General Counsel,Sale at price 953.95 per share.,1422,1356517.0,D
LITE,2026-05-18,WUPEN YUEN,Officer,Sale at price 953.95 per share.,3210,3062180.0,D
LITE,2026-05-18,RETORT VINCENT D,Officer,Sale at price 953.95 per share.,3183,3036423.0,D
LITE,2026-05-18,ALI WAJID,Chief Financial Officer,Sale at price 953.95 per share.,2487,2372474.0,D
LITE,2026-05-15,FLETCHER PAMELA,Director,Sale at price 940.82 - 1003.38 per share.,3155,3066936.0,D
LITE,2026-05-11,KIM JAE,General Counsel,Sale at price 950.99 per share.,1933,1838264.0,D
LITE,2026-05-11,LILLIE BRIAN J,Director,Sale at price 950.99 - 1003.62 per share.,11951,11731562.0,D
LITE,2026-05-11,LILLIE BRIAN J,Director,Sale at price 1004.34 per share.,49,49212.0,D
LITE,2026-05-08,SMALL IAN SEYMOUR,Director,Sale at price 910.72 - 912.26 per share.,3500,3189108.0,D
LITE,2026-02-27,ALI WAJID,Chief Financial Officer,Sale at price 677.78 - 699.28 per share.,5302,3664387.0,D
LITE,2026-02-27,HARRIS ISAAC HOSOJIRO,Officer and Director,Stock Award(Grant) at price 0.00 per share.,611,0.0,D
LITE,2026-02-17,RETORT VINCENT D,Officer,Sale at price 530.80 - 557.84 per share.,3441,1878025.0,D
LITE,2026-02-13,CHANG ERIC,Officer,Stock Award(Grant) at price 0.00 per share.,5006,0.0,D
LITE,2026-02-12,RETORT VINCENT D,Officer,Sale at price 576.35 - 601.82 per share.,45026,26624903.0,D
LITE,2026-02-12,HERSCHER PENELOPE A,Director,Sale at price 594.42 - 602.63 per share.,4000,2389180.0,D
LITE,2026-02-06,HERSCHER PENELOPE A,Director,Sale at price 535.48 per share.,4849,2596542.0,D
LITE,2026-01-30,HARRIS ISAAC HOSOJIRO,Officer and Director,Stock Award(Grant) at price 0.00 per share.,629,0.0,D
LITE,2025-12-31,HARRIS ISAAC HOSOJIRO,Officer and Director,Stock Award(Grant) at price 0.00 per share.,870,0.0,D
LITE,2025-12-29,THAD TRENT,Director,Stock Award(Grant) at price 0.00 per share.,1205,0.0,D
LITE,2025-11-19,FLETCHER PAMELA,Director,Sale at price 273.53 per share.,3421,935762.0,D
LITE,2025-11-19,WUPEN YUEN,Officer,Sale at price 258.96 per share.,822,212865.0,D
LITE,2025-11-19,LUNDSTROM PAUL R.,Director,Stock Award(Grant) at price 0.00 per share.,3670,0.0,D
LITE,2025-11-19,JOHNSON JULIA SUZANNE,Director,Stock Award(Grant) at price 0.00 per share.,1283,0.0,D
LITE,2025-11-19,HARRIS ISAAC HOSOJIRO,Director,Stock Award(Grant) at price 0.00 per share.,1283,0.0,D
LITE,2025-11-19,SMALL IAN SEYMOUR,Director,Stock Award(Grant) at price 0.00 per share.,1283,0.0,D
LITE,2025-11-19,FLETCHER PAMELA,Director,Stock Award(Grant) at price 0.00 per share.,4093,0.0,D
LITE,2025-11-19,LILLIE BRIAN J,Director,Stock Award(Grant) at price 0.00 per share.,1283,0.0,D
LITE,2025-11-19,HERSCHER PENELOPE A,Director,Stock Award(Grant) at price 0.00 per share.,1283,0.0,D
LITE,2025-11-18,KIM JAE,General Counsel,Sale at price 234.14 - 246.00 per share.,1537,361889.0,D
LITE,2025-11-18,WUPEN YUEN,Officer,Sale at price 234.14 - 246.00 per share.,1642,394195.0,D
LITE,2025-11-17,FLETCHER PAMELA,Director,Sale at price 250.00 per share.,579,144750.0,D
LITE,2025-11-10,JOHNSON JULIA SUZANNE,Director,Sale at price 270.39 per share.,10000,2703900.0,D
LITE,2025-11-07,SEPE MATTHEW JOSEPH,Officer,Sale at price 239.63 per share.,4232,1014103.0,D
LITE,2025-11-07,HARRIS ISAAC HOSOJIRO,Director,Sale at price 243.32 per share.,7200,1751904.0,D
LITE,2025-08-27,WUPEN YUEN,Officer,Sale at price 124.39 - 124.86 per share.,6563,817914.0,D
LITE,2025-08-26,ALI WAJID,Chief Financial Officer,Sale at price 124.39 per share.,2526,314209.0,D
LITE,2025-08-25,WUPEN YUEN,Officer,Sale at price 119.25 per share.,3282,391378.0,D
LITE,2025-08-22,KIM JAE,General Counsel,Sale at price 116.73 - 117.36 per share.,4507,526782.0,D
LITE,2025-08-22,SEPE MATTHEW JOSEPH,Officer,Stock Award(Grant) at price 0.00 per share.,4918,0.0,D
LITE,2025-08-22,KIM JAE,General Counsel,Stock Award(Grant) at price 0.00 per share.,7715,0.0,D
LITE,2025-08-22,WUPEN YUEN,Officer,Stock Award(Grant) at price 0.00 per share.,13177,0.0,D
LITE,2025-08-22,ALI WAJID,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,12298,0.0,D
LITE,2025-08-22,RETORT VINCENT D,Officer,Stock Award(Grant) at price 0.00 per share.,14758,0.0,D
LITE,2025-08-21,SEPE MATTHEW JOSEPH,Officer,Stock Award(Grant) at price 0.00 per share.,9576,0.0,D
LITE,2025-08-21,KIM JAE,General Counsel,Stock Award(Grant) at price 0.00 per share.,13690,0.0,D
LITE,2025-08-21,WUPEN YUEN,Officer,Stock Award(Grant) at price 0.00 per share.,31978,0.0,D
LITE,2025-08-21,ALI WAJID,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,31912,0.0,D
LITE,2025-08-21,RETORT VINCENT D,Officer,Stock Award(Grant) at price 0.00 per share.,25342,0.0,D
LITE,2025-08-19,WUPEN YUEN,Officer,Sale at price 113.61 - 117.60 per share.,327,37895.0,D
LITE,2025-08-19,HURLSTON MICHAEL E.,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,34393,0.0,D
CIEN,2026-08-03,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 379.81 per share.,2952,1121212.0,D
CIEN,2026-07-15,ROTHENSTEIN DAVID M.,Officer,Sale at price 420.91 per share.,2500,1052284.0,D
CIEN,2026-07-15,GAGE BRODIE,Officer,Sale at price 449.15 per share.,1200,538980.0,D
CIEN,2026-07-15,DIPERNA DINO,Officer,Sale at price 449.15 per share.,782,351235.0,D
CIEN,2026-07-15,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 421.10 per share.,2952,1243098.0,D
CIEN,2026-07-01,PHIPPS JASON,Officer,Sale at price 466.20 per share.,2629,1225640.0,D
CIEN,2026-07-01,GRAFF MARC D.,Chief Financial Officer,Sale at price 466.20 per share.,126,58741.0,D
CIEN,2026-07-01,KOSARAJU SHEELA,General Counsel,Sale at price 466.20 per share.,2013,938461.0,D
CIEN,2026-07-01,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 468.83 per share.,2952,1383972.0,D
CIEN,2026-06-26,CUMELLO JOSEPH RONALD,Officer,Sale at price 466.33 per share.,1586,739599.0,D
CIEN,2026-06-24,GRAFF MARC D.,Chief Financial Officer,Sale at price 449.36 per share.,126,56619.0,D
CIEN,2026-06-22,HOFFMAN GRANT,Officer,Stock Award(Grant) at price 0.00 per share.,6517,0.0,D
CIEN,2026-06-15,ROTHENSTEIN DAVID M.,Officer,Sale at price 457.07 per share.,2500,1142672.0,D
CIEN,2026-06-15,GAGE BRODIE,Officer,Sale at price 466.10 per share.,1200,559320.0,D
CIEN,2026-06-15,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 457.02 per share.,2952,1349130.0,D
CIEN,2026-06-01,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 565.92 per share.,2952,1670597.0,D
CIEN,2026-05-15,ROTHENSTEIN DAVID M.,Officer,Sale at price 562.39 per share.,2500,1405969.0,D
CIEN,2026-05-15,GAGE BRODIE,Officer,Sale at price 570.65 per share.,1200,684780.0,D
CIEN,2026-05-15,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 562.05 per share.,2952,1659175.0,D
CIEN,2026-05-01,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 537.74 per share.,2952,1587415.0,D
CIEN,2026-04-15,ROTHENSTEIN DAVID M.,Officer,Sale at price 467.65 per share.,2500,1169134.0,D
CIEN,2026-04-15,GAGE BRODIE,Officer,Sale at price 471.79 per share.,1200,566148.0,D
CIEN,2026-04-15,DIPERNA DINO,Officer,Sale at price 471.79 per share.,2829,1334694.0,D
CIEN,2026-04-15,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 467.47 per share.,2952,1379976.0,D
CIEN,2026-04-01,PHIPPS JASON,Officer,Sale at price 401.58 - 417.07 per share.,22014,9021272.0,D
CIEN,2026-04-01,KOSARAJU SHEELA,General Counsel,Sale at price 401.71 per share.,2012,808241.0,D
CIEN,2026-04-01,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 415.51 per share.,2952,1226590.0,D
CIEN,2026-03-27,CUMELLO JOSEPH RONALD,Officer,Sale at price 394.82 per share.,1773,700016.0,D
CIEN,2026-03-26,CLAFLIN BRUCE L,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,OLSEN JOANNE BETH,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,FITT LAWTON WEHLE,Director,Stock Award(Grant) at price 0.00 per share.,862,0.0,D
CIEN,2026-03-26,AHMED HASSAN M,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,PUMA MARY G,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,KUMAR DEVINDER,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,GALLAGHER PATRICK T.,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-26,NEVENS THOMAS MICHAEL,Director,Stock Award(Grant) at price 0.00 per share.,605,0.0,D
CIEN,2026-03-24,GAGE BRODIE,Officer,Sale at price 405.00 per share.,5000,2025000.0,D
CIEN,2026-03-16,ROTHENSTEIN DAVID M.,Officer,Sale at price 345.00 per share.,2500,862500.0,D
CIEN,2026-03-16,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 359.53 per share.,2952,1061325.0,D
CIEN,2026-03-02,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 354.64 per share.,2952,1046893.0,D
CIEN,2026-02-17,ROTHENSTEIN DAVID M.,Officer,Sale at price 300.20 per share.,2500,750498.0,D
CIEN,2026-02-17,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 299.51 per share.,2952,884157.0,D
CIEN,2026-02-02,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 265.60 per share.,2952,784057.0,D
CIEN,2026-01-15,PHIPPS JASON,Officer,Sale at price 247.89 per share.,21383,5300621.0,D
CIEN,2026-01-15,DIPERNA DINO,Officer,Sale at price 246.23 per share.,5054,1244446.0,D
CIEN,2026-01-15,KOSARAJU SHEELA,General Counsel,Sale at price 246.23 per share.,382,94060.0,D
CIEN,2026-01-15,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 247.65 per share.,2993,741209.0,D
CIEN,2026-01-12,CUMELLO JOSEPH RONALD,Officer,Sale at price 229.82 per share.,11929,2741531.0,D
CIEN,2026-01-12,GALLAGHER PATRICK T.,Director,Sale at price 227.45 per share.,11618,2642486.0,D
CIEN,2026-01-09,ROTHENSTEIN DAVID M.,Officer,Sale at price 219.28 per share.,2500,548200.0,D
CIEN,2026-01-05,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 229.44 per share.,83552,19170163.0,D
CIEN,2026-01-02,KOSARAJU SHEELA,General Counsel,Sale at price 241.00 per share.,1748,421268.0,D
CIEN,2025-12-22,SMITH GARY BRIAN,Chief Executive Officer,Sale at price 233.46 per share.,6800,1587543.0,D
CIEN,2025-12-16,PHIPPS JASON,Officer,Stock Award(Grant) at price 0.00 per share.,51214,0.0,D
CIEN,2025-12-16,CUMELLO JOSEPH RONALD,Officer,Stock Award(Grant) at price 0.00 per share.,29411,0.0,D
CIEN,2025-12-16,KOSARAJU SHEELA,General Counsel,Stock Award(Grant) at price 0.00 per share.,19721,0.0,D
CIEN,2025-12-16,GAGE BRODIE,Officer,Stock Award(Grant) at price 0.00 per share.,19959,0.0,D
CIEN,2025-12-16,DIPERNA DINO,Officer,Stock Award(Grant) at price 0.00 per share.,21707,0.0,D
CIEN,2025-12-16,GRAFF MARC D.,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,9293,0.0,D
CIEN,2025-12-16,SMITH GARY BRIAN,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,242552,0.0,D
IBM,2026-06-04,FEHRING NICOLAS A.,Officer,Stock Gift at price 0.00 per share.,400,0.0,D
IBM,2026-02-25,HOWARD MICHELLE J.,Director,Purchase at price 237.83 per share.,50,11891.0,D
IBM,2026-02-25,MIEBACH MICHAEL,Director,Purchase at price 233.33 per share.,434,101264.0,D
IBM,2026-01-30,THOMAS ROBERT DAVID,Officer,Stock Award(Grant) at price 0.00 per share.,42247,0.0,D
IBM,2026-01-30,ROBINSON ANNE,Officer,Stock Award(Grant) at price 0.00 per share.,6318,0.0,D
IBM,2026-01-30,LAMOREAUX NICKLE JACLYN,Officer,Stock Award(Grant) at price 0.00 per share.,23566,0.0,D
IBM,2026-01-30,FEHRING NICOLAS A.,Officer,Stock Award(Grant) at price 0.00 per share.,4070,0.0,D
IBM,2026-01-30,KRISHNA ARVIND,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,83028,0.0,D
IBM,2026-01-30,KAVANAUGH JAMES J.,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,48474,0.0,D
IBM,2026-01-30,COHN GARY D,Officer,Stock Award(Grant) at price 0.00 per share.,35410,0.0,D
IBM,2026-01-30,FARR DAVID N,Director,Purchase at price 304.00 per share.,1000,304000.0,D
IBM,2025-11-14,FEHRING NICOLAS A.,Officer,Stock Gift at price 0.00 per share.,350,0.0,D
IBM,2025-11-06,THOMAS ROBERT DAVID,Officer,Stock Gift at price 0.00 per share.,700,0.0,D
IBM,2025-11-05,KRISHNA ARVIND,Chief Executive Officer,Stock Gift at price 0.00 per share.,20000,0.0,D
IBM,2025-11-05,KAVANAUGH JAMES J.,Chief Financial Officer,Stock Gift at price 0.00 per share.,6700,0.0,D
IBM,2025-09-02,FEHRING NICOLAS A.,Officer,Stock Gift at price 0.00 per share.,400,0.0,D
IBM,2025-03-06,FEHRING NICOLAS A.,Officer,Stock Gift at price 0.00 per share.,400,0.0,D
IBM,2025-03-03,THOMAS ROBERT DAVID,Officer,Sale at price 253.01 per share.,26543,6715639.0,D
IBM,2025-02-28,FARR DAVID N,Director,Purchase at price 249.00 per share.,1200,298800.0,D
IBM,2025-01-31,ROBINSON ANNE,Officer,Stock Award(Grant) at price 0.00 per share.,2679,0.0,D
IBM,2025-01-31,LAMOREAUX NICKLE JACLYN,Officer,Stock Award(Grant) at price 0.00 per share.,26418,0.0,D
IBM,2025-01-31,FEHRING NICOLAS A.,Officer,Stock Award(Grant) at price 0.00 per share.,2445,0.0,D
IBM,2025-01-31,THOMAS ROBERT DAVID,Officer,Stock Award(Grant) at price 0.00 per share.,29337,0.0,D
IBM,2025-01-31,KRISHNA ARVIND,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,57626,0.0,D
IBM,2025-01-31,KAVANAUGH JAMES J.,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,37719,0.0,D
IBM,2025-01-31,COHN GARY D,Officer,Stock Award(Grant) at price 0.00 per share.,30385,0.0,D
IBM,2024-11-13,ZOLLAR ALFRED W,Director,Purchase at price 210.62 per share.,936,197139.0,D
IBM,2024-11-08,LAMOREAUX NICKLE JACLYN,Officer,Sale at price 215.20 per share.,3600,774727.0,D
IBM,2024-09-03,FEHRING NICOLAS A.,Officer,Stock Gift at price 0.00 per share.,530,0.0,D
ACN,2026-08-05,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 170.35 per share.,162,27597.0,D
ACN,2026-08-05,SHARMA MANISH,Officer,Stock Award(Grant) at price 170.35 per share.,107,18228.0,D
ACN,2026-08-05,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 170.35 per share.,103,17546.0,D
ACN,2026-08-05,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 170.35 per share.,126,21464.0,D
ACN,2026-08-05,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 170.35 per share.,162,27597.0,D
ACN,2026-08-05,WALSH JOHN F,Officer,Stock Award(Grant) at price 170.35 per share.,161,27427.0,D
ACN,2026-08-05,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 170.35 per share.,227,38670.0,D
ACN,2026-08-05,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 170.35 per share.,117,19931.0,D
ACN,2026-07-31,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 0.00 per share.,778,0.0,D
ACN,2026-07-30,UNRUCH JOEL SCOTT,General Counsel,Sale at price 160.86 - 165.16 per share.,10498,1710919.0,D
ACN,2026-07-02,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 135.92 per share.,202,27456.0,D
ACN,2026-07-02,SHARMA MANISH,Officer,Stock Award(Grant) at price 135.92 per share.,135,18349.0,D
ACN,2026-07-02,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 135.92 per share.,128,17398.0,D
ACN,2026-07-02,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 135.92 per share.,157,21339.0,D
ACN,2026-07-02,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 135.92 per share.,202,27456.0,D
ACN,2026-07-02,WALSH JOHN F,Officer,Stock Award(Grant) at price 135.92 per share.,203,27592.0,D
ACN,2026-07-02,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 135.92 per share.,285,38737.0,D
ACN,2026-07-02,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 135.92 per share.,147,19980.0,D
ACN,2026-06-05,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 179.76 per share.,153,27503.0,D
ACN,2026-06-05,SHARMA MANISH,Officer,Stock Award(Grant) at price 179.76 per share.,102,18335.0,D
ACN,2026-06-05,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 179.76 per share.,98,17616.0,D
ACN,2026-06-05,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 179.76 per share.,119,21391.0,D
ACN,2026-06-05,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 179.76 per share.,153,27503.0,D
ACN,2026-06-05,WALSH JOHN F,Officer,Stock Award(Grant) at price 179.76 per share.,153,27503.0,D
ACN,2026-06-05,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 179.76 per share.,216,38827.0,D
ACN,2026-06-05,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 179.76 per share.,112,20133.0,D
ACN,2026-05-15,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 0.00 per share.,24,0.0,D
ACN,2026-05-15,NASON JENNIFER,Director,Stock Award(Grant) at price 0.00 per share.,9,0.0,D
ACN,2026-05-15,SHARMA MANISH,Officer,Stock Award(Grant) at price 0.00 per share.,17,0.0,D
ACN,2026-05-15,JOPE ALAN C.,Director,Stock Award(Grant) at price 0.00 per share.,15,0.0,D
ACN,2026-05-15,BRUDERMUELLER MARTIN,Director,Stock Award(Grant) at price 0.00 per share.,9,0.0,D
ACN,2026-05-15,UOTANI MASAHIKO,Director,Stock Award(Grant) at price 0.00 per share.,9,0.0,D
ACN,2026-05-15,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 0.00 per share.,51,0.0,D
ACN,2026-05-15,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 0.00 per share.,54,0.0,D
ACN,2026-05-15,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 0.00 per share.,90,0.0,D
ACN,2026-05-15,WALSH JOHN F,Officer,Stock Award(Grant) at price 0.00 per share.,25,0.0,D
ACN,2026-05-15,PRICE PAULA A,Director,Stock Award(Grant) at price 0.00 per share.,15,0.0,D
ACN,2026-05-15,RENDUCHINTALA VENKATA S M,Director,Stock Award(Grant) at price 0.00 per share.,9,0.0,D
ACN,2026-05-15,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 0.00 per share.,49,0.0,D
ACN,2026-05-15,MCKINSTRY NANCY,Director,Stock Award(Grant) at price 0.00 per share.,12,0.0,D
ACN,2026-05-15,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 0.00 per share.,23,0.0,D
ACN,2026-05-15,TRAVIS TRACEY THOMAS,Director,Stock Award(Grant) at price 0.00 per share.,15,0.0,D
ACN,2026-05-15,SARIN ARUN,Director,Stock Award(Grant) at price 0.00 per share.,14,0.0,D
ACN,2026-05-05,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 177.00 per share.,155,27434.0,D
ACN,2026-05-05,SHARMA MANISH,Officer,Stock Award(Grant) at price 177.00 per share.,104,18407.0,D
ACN,2026-05-05,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 177.00 per share.,99,17523.0,D
ACN,2026-05-05,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 177.00 per share.,121,21416.0,D
ACN,2026-05-05,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 177.00 per share.,155,27434.0,D
ACN,2026-05-05,WALSH JOHN F,Officer,Stock Award(Grant) at price 177.00 per share.,155,27434.0,D
ACN,2026-05-05,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 177.00 per share.,219,38762.0,D
ACN,2026-05-05,BURGUM MELISSA A,Officer,Stock Award(Grant) at price 177.00 per share.,113,20000.0,D
ACN,2026-05-01,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 153.39 per share.,41,6289.0,I
ACN,2026-04-30,EGAWA ATSUSHI,Officer,Sale at price 174.53 - 178.58 per share.,4872,863044.0,D
ACN,2026-04-02,PARK ANGIE Y,Chief Financial Officer,Stock Award(Grant) at price 198.31 per share.,139,27565.0,D
ACN,2026-04-02,SHARMA MANISH,Officer,Stock Award(Grant) at price 198.31 per share.,93,18443.0,D
ACN,2026-04-02,CLIFFORD KATHERINE LEE,Officer,Stock Award(Grant) at price 198.31 per share.,88,17451.0,D
ACN,2026-04-02,HOGAN CATHERINE KIERNAN,Chief Operating Officer,Stock Award(Grant) at price 198.31 per share.,108,21417.0,D
ACN,2026-04-02,UNRUCH JOEL SCOTT,General Counsel,Stock Award(Grant) at price 198.31 per share.,139,27565.0,D
ACN,2026-04-02,WALSH JOHN F,Officer,Stock Award(Grant) at price 198.31 per share.,139,27565.0,D
ACN,2026-04-02,SWEET JULIE SPELLMAN,Chief Executive Officer,Stock Award(Grant) at price 198.31 per share.,195,38670.0,D
CTSH,2026-08-03,KIM JOHN SUNSHIN,Officer,Sale at price 57.05 per share.,2500,142625.0,D
